name,nbar,maxChar,aspectRatio,bandwidth,rotation,orientation
2726_1,6,13,0.5,0.3,0,1
2726_2,6,13,1.25,1,0,1
2727_1,17,6,0.75,0.3,-45,0
2727_2,17,6,1.75,0.6,0,1
2728_1,13,11,1.25,0.4,-45,0
2728_2,13,11,0.75,1,0,1
2729_1,25,13,1.75,0.8,0,1
2729_2,25,13,0.75,0.9,-45,0
2731_1,25,3,0.5,0.7,0,1
2731_2,25,3,1.75,0.5,0,0
2732_1,16,7,1.5,0.6,0,1
2732_2,16,7,1,1,0,1
2733_1,10,5,1.75,0.9,0,1
2733_2,10,5,1,0.3,0,0
2735_1,18,8,1.25,0.8,0,1
2735_2,18,8,1,0.5,-45,0
2736_1,25,8,1.75,0.3,-45,0
2736_2,25,8,0.5,0.3,0,1
2737_1,7,10,0.75,0.5,0,1
2737_2,7,10,1.75,0.7,-45,0
2738_1,16,7,0.5,1,0,1
2738_2,16,7,0.75,0.9,0,1
2740_1,9,3,0.75,0.8,0,0
2740_2,9,3,0.5,0.8,-45,0
2743_1,8,9,1.25,0.7,-90,0
2743_2,8,9,1.5,0.9,0,1
2744_1,20,6,2,0.6,0,0
2744_2,20,6,1,0.3,0,1
2745_1,25,6,0.5,0.8,0,1
2745_2,25,6,0.75,0.7,0,1
2746_1,8,9,1,0.4,0,1
2746_2,8,9,1.25,0.6,-90,0
2747_1,5,11,1.75,0.5,-90,0
2747_2,5,11,1.75,1,0,1
2748_1,23,10,1.75,1,-90,0
2748_2,23,10,1.75,0.3,0,1
2749_1,22,5,1.75,0.9,0,1
2749_2,22,5,1.25,1,0,1
2750_1,15,9,0.75,0.9,0,1
2750_2,15,9,0.5,0.8,0,1
2751_1,10,12,1.25,0.3,0,1
2751_2,10,12,1,0.3,0,1
2753_1,21,4,1,0.9,0,1
2753_2,21,4,1.75,0.4,0,0
2754_1,6,6,1.25,1,0,1
2754_2,6,6,1.5,0.9,-90,0
2755_1,10,3,1.75,0.9,0,1
2755_2,10,3,2,0.7,0,1
2756_1,19,10,1.25,0.3,0,1
2756_2,19,10,0.75,0.7,-45,0
2758_1,5,4,2,1,0,1
2758_2,5,4,0.5,0.6,0,1
2759_1,24,7,1.5,0.7,0,1
2759_2,24,7,1,1,0,1
2760_1,11,13,0.75,0.6,0,1
2760_2,11,13,1.25,0.7,0,1
2762_1,10,7,1.5,0.6,0,1
2762_2,10,7,1.75,0.8,-45,0
2763_1,12,5,1.5,0.8,0,1
2763_2,12,5,2,1,0,0
2764_1,8,3,0.75,0.4,0,1
2764_2,8,3,1.75,0.5,0,1
2765_1,23,7,1.5,0.6,0,1
2765_2,23,7,2,0.3,0,1
2766_1,7,10,1.5,0.4,-90,0
2766_2,7,10,2,0.8,0,1
2768_1,5,8,0.75,0.6,0,0
2768_2,5,8,0.5,0.5,0,1
2769_1,8,5,2,0.7,0,1
2769_2,8,5,0.5,0.3,0,1
2770_1,8,13,1.75,0.9,-90,0
2770_2,8,13,2,0.8,-90,0
2771_1,21,14,0.75,0.7,0,1
2771_2,21,14,1.75,0.4,0,1
2772_1,20,9,0.5,1,-45,0
2772_2,20,9,1.75,0.6,0,1
2773_1,12,14,1.5,0.8,0,1
2773_2,12,14,1.75,1,0,1
2774_1,25,3,1.5,0.8,0,0
2774_2,25,3,1.75,0.9,0,0
2775_1,18,13,1.5,0.5,-90,0
2775_2,18,13,2,0.4,0,1
2776_1,5,5,1,0.5,0,1
2776_2,5,5,1.25,0.5,0,1
2777_1,14,3,1,0.5,0,1
2777_2,14,3,1,0.8,0,1
2778_1,21,3,1.25,0.7,0,1
2778_2,21,3,1.25,0.7,0,1
2779_1,9,7,0.75,0.6,-90,0
2779_2,9,7,0.5,0.9,0,1
2780_1,7,5,1.25,1,-90,0
2780_2,7,5,1,0.5,-90,0
2781_1,22,8,0.5,0.3,0,1
2781_2,22,8,2,0.5,0,1
2782_1,6,5,0.75,0.3,0,1
2782_2,6,5,1.75,0.4,0,1
2783_1,13,14,0.5,0.9,-90,0
2783_2,13,14,1,1,-90,0
2784_1,9,11,0.5,0.8,-90,0
2784_2,9,11,2,0.9,0,1
2785_1,11,9,1.25,1,0,1
2785_2,11,9,2,0.4,0,1
2786_1,20,8,1,0.6,-45,0
2786_2,20,8,1.5,0.6,0,1
2787_1,10,4,0.75,0.3,0,1
2787_2,10,4,2,0.4,-90,0
2789_1,6,4,1.75,0.8,-90,0
2789_2,6,4,0.75,0.3,-90,0
2790_1,23,4,1.25,0.8,0,1
2790_2,23,4,1.5,0.4,0,1
2791_1,16,11,2,0.7,0,1
2791_2,16,11,1,0.5,-90,0
2792_1,14,9,0.75,0.3,-45,0
2792_2,14,9,0.75,1,-90,0
2793_1,24,7,0.5,0.7,0,1
2793_2,24,7,0.75,1,-90,0
2794_1,22,10,2,0.3,0,1
2794_2,22,10,1,0.8,0,1
2797_1,21,11,1,0.4,-90,0
2797_2,21,11,1.5,0.5,0,1
2798_1,9,12,1.25,0.4,-90,0
2798_2,9,12,1,0.7,-90,0
2799_1,15,8,1,0.8,0,1
2799_2,15,8,0.5,0.6,-90,0
2800_1,8,5,0.75,1,0,0
2800_2,8,5,1.5,0.4,0,1
2801_1,15,5,1.5,0.9,0,1
2801_2,15,5,1,0.5,-45,0
2802_1,6,6,1.25,0.3,-45,0
2802_2,6,6,1.25,1,0,1
2803_1,14,3,1,0.7,-45,0
2803_2,14,3,1.25,0.9,0,1
2804_1,5,3,1.75,0.6,-45,0
2804_2,5,3,1.25,0.3,0,1
2805_1,21,14,2,1,-90,0
2805_2,21,14,0.75,1,-90,0
2806_1,9,5,0.5,0.8,0,1
2806_2,9,5,2,1,0,1
2809_1,16,7,1,0.3,0,1
2809_2,16,7,0.75,0.6,-45,0
2811_1,22,7,1.5,0.9,0,1
2811_2,22,7,2,0.8,0,1
2812_1,6,14,1.75,1,0,1
2812_2,6,14,0.75,0.7,0,1
2813_1,5,8,0.5,0.9,0,1
2813_2,5,8,2,0.5,-45,0
2814_1,13,7,2,0.5,-45,0
2814_2,13,7,0.75,1,-90,0
2815_1,24,8,1.5,0.3,0,1
2815_2,24,8,1.75,0.3,0,1
2816_1,16,14,1,1,-90,0
2816_2,16,14,1.5,0.4,0,1
2819_1,25,4,1,0.3,0,1
2819_2,25,4,1.25,0.7,0,1
2820_1,11,8,1.25,0.7,0,1
2820_2,11,8,1.5,0.7,0,1
2821_1,8,8,0.5,0.4,0,1
2821_2,8,8,2,0.6,0,1
2822_1,11,12,0.5,0.4,0,1
2822_2,11,12,1,0.6,-45,0
2823_1,6,7,1.5,0.5,0,1
2823_2,6,7,2,0.6,-45,0
2824_1,5,5,1,1,-90,0
2824_2,5,5,2,0.8,0,1
2825_1,15,3,2,0.3,0,1
2825_2,15,3,2,1,-45,0
2826_1,21,8,1.25,0.6,-90,0
2826_2,21,8,0.5,1,0,1
2827_1,8,4,2,0.6,0,0
2827_2,8,4,1.75,0.6,-90,0
2828_1,14,7,2,0.3,0,1
2828_2,14,7,1.75,0.9,0,1
2829_1,21,5,1.25,0.6,0,1
2829_2,21,5,0.75,0.9,-45,0
2832_1,7,4,2,0.6,0,1
2832_2,7,4,0.75,0.8,0,1
2833_1,22,8,1.75,0.9,0,1
2833_2,22,8,1.5,0.6,0,1
2834_1,15,6,1.75,0.3,-45,0
2834_2,15,6,1,0.5,0,1
2836_1,13,7,1,0.5,-45,0
2836_2,13,7,0.5,0.9,-45,0
2837_1,6,11,0.5,0.3,-90,0
2837_2,6,11,1.25,1,0,1
2839_1,7,3,2,0.6,0,0
2839_2,7,3,1.75,0.5,0,1
2840_1,11,9,1.25,0.3,0,1
2840_2,11,9,2,0.9,0,0
2841_1,24,8,0.5,0.5,-45,0
2841_2,24,8,1.75,0.9,0,1
2842_1,12,5,1.5,0.9,0,1
2842_2,12,5,1.25,0.3,-45,0
2843_1,13,13,0.5,0.3,-45,0
2843_2,13,13,0.75,0.7,-90,0
2845_1,23,12,2,0.8,-90,0
2845_2,23,12,1,0.8,-45,0
2846_1,24,5,2,0.3,0,0
2846_2,24,5,0.5,1,0,1
2847_1,25,13,0.5,0.9,-90,0
2847_2,25,13,1.25,0.4,0,1
2848_1,5,5,1,0.9,-90,0
2848_2,5,5,0.5,0.9,0,1
2849_1,14,4,1,0.7,0,1
2849_2,14,4,1.25,0.9,0,1
2851_1,21,5,1.25,0.8,0,1
2851_2,21,5,1,0.5,0,1
2852_1,13,3,1.25,0.4,-90,0
2852_2,13,3,1.25,0.5,-90,0
2855_1,5,5,1.75,0.3,0,0
2855_2,5,5,1.5,0.8,-90,0
2856_1,19,4,1.5,0.3,-90,0
2856_2,19,4,0.5,0.7,0,1
2857_1,6,3,1.5,0.7,0,1
2857_2,6,3,1.5,0.7,-90,0
2860_1,12,4,2,1,0,0
2860_2,12,4,1.75,0.4,0,1
2861_1,10,9,1.25,0.9,0,1
2861_2,10,9,0.75,0.6,0,1
2862_1,9,8,0.75,0.3,-45,0
2862_2,9,8,1,0.6,-90,0
2863_1,19,7,0.5,0.7,-45,0
2863_2,19,7,1.5,0.4,-45,0
2867_1,17,4,0.75,0.3,-45,0
2867_2,17,4,1.75,0.9,0,0
2868_1,10,11,0.5,0.5,0,1
2868_2,10,11,0.75,0.4,0,1
2869_1,11,10,1.75,0.4,0,1
2869_2,11,10,1,0.5,0,1
2870_1,7,3,2,1,0,1
2870_2,7,3,1,0.7,-90,0
2871_1,9,4,1.75,0.8,-45,0
2871_2,9,4,0.5,0.7,-90,0
2872_1,6,7,1.25,0.7,0,1
2872_2,6,7,1.5,0.3,-45,0
2875_1,15,13,0.5,0.9,-90,0
2875_2,15,13,2,0.4,-45,0
2876_1,25,14,1.75,0.6,-45,0
2876_2,25,14,1,0.6,0,1
2877_1,22,11,1.25,0.4,0,1
2877_2,22,11,1.5,0.5,-45,0
2878_1,5,3,1.5,0.9,-45,0
2878_2,5,3,1.5,0.8,0,1
2879_1,13,12,1.75,0.5,-45,0
2879_2,13,12,0.5,1,-90,0
2880_1,6,13,2,0.5,-90,0
2880_2,6,13,1.25,0.7,0,1
2882_1,25,8,0.5,0.6,-45,0
2882_2,25,8,0.75,1,0,1
2883_1,8,12,1,0.7,-90,0
2883_2,8,12,1.25,0.5,0,1
2884_1,23,11,1.5,0.6,0,1
2884_2,23,11,2,1,0,1
2885_1,6,5,1.25,0.7,0,0
2885_2,6,5,1,1,0,1
2886_1,18,13,0.75,1,-90,0
2886_2,18,13,2,0.7,0,1
2887_1,15,4,1,1,-90,0
2887_2,15,4,1.5,0.8,-90,0
2888_1,13,12,2,0.5,-45,0
2888_2,13,12,2,0.4,0,1
2889_1,13,5,1,0.3,0,1
2889_2,13,5,2,1,-90,0
2891_1,10,12,1.5,0.4,-45,0
2891_2,10,12,1.25,0.6,0,1
2892_1,8,9,0.75,0.8,-45,0
2892_2,8,9,0.75,0.4,0,1
2893_1,11,5,1.25,0.3,0,1
2893_2,11,5,1.75,1,-90,0
2894_1,14,5,1,1,0,1
2894_2,14,5,0.5,0.6,0,1
2895_1,23,7,0.5,0.4,0,1
2895_2,23,7,2,1,0,1
2897_1,5,4,0.5,0.5,0,1
2897_2,5,4,2,0.4,0,0
2898_1,17,9,1.5,0.8,0,1
2898_2,17,9,1,0.6,-90,0
2899_1,17,11,0.5,0.5,0,1
2899_2,17,11,1.75,1,0,1
2901_1,17,10,1.75,0.5,0,1
2901_2,17,10,1.25,0.6,-45,0
2902_1,24,14,0.75,0.3,-90,0
2902_2,24,14,0.75,0.8,-45,0
2903_1,15,3,1.25,0.6,0,1
2903_2,15,3,0.75,0.3,-90,0
2904_1,16,11,0.75,1,0,1
2904_2,16,11,0.75,0.6,0,1
2907_1,23,13,1.75,0.8,0,1
2907_2,23,13,2,0.4,0,1
2908_1,21,5,2,0.9,0,1
2908_2,21,5,0.5,0.4,0,1
2909_1,7,6,1,0.6,0,1
2909_2,7,6,1,0.3,0,1
2910_1,24,14,1,0.3,0,1
2910_2,24,14,2,0.4,0,1
2912_1,22,12,1,0.5,0,1
2912_2,22,12,2,0.3,-45,0
2913_1,21,5,0.75,0.4,0,1
2913_2,21,5,0.75,0.5,0,1
2915_1,12,6,1.75,0.5,0,1
2915_2,12,6,1.25,0.8,-45,0
2916_1,10,8,1.5,0.8,0,1
2916_2,10,8,0.5,0.3,0,1
2917_1,19,13,1.5,0.4,-90,0
2917_2,19,13,2,0.7,0,1
2918_1,23,13,2,0.9,0,1
2918_2,23,13,1.5,0.8,0,1
2919_1,22,4,2,1,0,1
2919_2,22,4,2,1,0,1
2920_1,13,3,1.25,1,-45,0
2920_2,13,3,2,0.4,-45,0
2921_1,6,9,1,0.6,0,1
2921_2,6,9,1.5,0.3,-45,0
2922_1,12,8,1.25,0.5,-45,0
2922_2,12,8,0.75,0.7,-45,0
2923_1,15,6,1.25,0.8,0,1
2923_2,15,6,1.5,0.4,-90,0
2924_1,19,12,2,0.9,0,1
2924_2,19,12,1.75,0.7,-45,0
2925_1,24,13,1.25,0.8,0,1
2925_2,24,13,1.75,0.5,-90,0
2926_1,18,8,1,0.6,-90,0
2926_2,18,8,1.5,0.7,0,1
2927_1,21,14,1.75,0.5,0,1
2927_2,21,14,1.75,0.4,0,1
2929_1,19,3,0.75,0.8,0,1
2929_2,19,3,1.75,0.5,-45,0
2930_1,6,3,0.5,0.5,-45,0
2930_2,6,3,2,0.7,0,1
2931_1,7,11,0.75,0.8,-90,0
2931_2,7,11,0.75,0.8,0,1
2932_1,6,11,0.5,0.4,-90,0
2932_2,6,11,1,0.5,0,0
2934_1,7,10,1,1,-45,0
2934_2,7,10,1.25,0.8,-45,0
2936_1,9,14,2,0.9,0,1
2936_2,9,14,0.75,0.9,0,1
2937_1,10,8,1.5,0.9,-90,0
2937_2,10,8,2,0.3,0,1
2938_1,10,10,0.75,0.7,-45,0
2938_2,10,10,1.25,0.8,-45,0
2940_1,12,4,2,0.6,0,1
2940_2,12,4,1.25,0.7,0,1
2942_1,5,9,1.25,0.8,-45,0
2942_2,5,9,0.75,0.6,0,0
2945_1,8,8,2,0.3,0,1
2945_2,8,8,0.75,0.7,-45,0
2947_1,21,6,1.5,0.8,0,1
2947_2,21,6,1.25,0.6,-45,0
2948_1,12,5,0.5,1,-45,0
2948_2,12,5,1.25,0.9,0,1
2949_1,9,7,1.75,0.8,0,1
2949_2,9,7,2,0.7,-45,0
2951_1,13,13,1.75,0.9,-45,0
2951_2,13,13,1.75,0.6,-90,0
2952_1,22,6,0.5,0.8,0,1
2952_2,22,6,2,0.3,-90,0
2953_1,9,11,1.5,0.9,0,1
2953_2,9,11,2,1,0,1
2954_1,17,13,0.75,0.4,0,1
2954_2,17,13,1,0.9,0,1
2955_1,5,13,1.5,0.4,0,1
2955_2,5,13,1.25,0.5,-45,0
2956_1,8,14,0.5,1,-90,0
2956_2,8,14,1.5,0.5,0,1
2957_1,13,14,0.5,0.8,-90,0
2957_2,13,14,2,0.8,0,1
2958_1,9,3,1.75,0.4,0,1
2958_2,9,3,1.25,0.5,0,1
2959_1,23,5,1.25,0.8,0,1
2959_2,23,5,1.75,0.9,0,1
2960_1,5,14,1.75,0.6,0,0
2960_2,5,14,1.75,0.3,0,1
2961_1,23,7,1.25,0.5,-45,0
2961_2,23,7,1.5,0.5,-90,0
2962_1,17,8,0.5,0.3,-90,0
2962_2,17,8,1.5,0.7,-45,0
2963_1,15,7,0.5,0.3,-90,0
2963_2,15,7,0.5,0.3,0,1
2964_1,15,4,0.75,1,0,1
2964_2,15,4,2,0.7,0,1
2966_1,9,6,1.25,0.9,0,1
2966_2,9,6,1.5,0.3,0,1
2967_1,5,8,2,0.6,0,0
2967_2,5,8,0.75,0.9,0,1
2968_1,5,13,1.75,0.6,0,0
2968_2,5,13,1.25,0.5,0,0
2969_1,19,10,0.5,0.5,0,1
2969_2,19,10,1.5,0.8,-90,0
2970_1,20,12,1.5,1,0,1
2970_2,20,12,0.75,0.3,0,1
2971_1,22,12,1.25,0.7,0,1
2971_2,22,12,1.5,0.9,0,1
2973_1,12,14,1.5,0.6,-45,0
2973_2,12,14,0.75,1,0,1
2974_1,13,5,1.5,0.3,0,1
2974_2,13,5,1.5,0.5,0,0
2975_1,7,7,1.5,0.4,0,1
2975_2,7,7,0.75,0.5,0,0
2976_1,17,4,1.5,0.3,0,0
2976_2,17,4,1,0.9,-90,0
2977_1,11,9,1.75,0.5,-90,0
2977_2,11,9,2,1,0,1
2978_1,9,4,1,0.5,0,0
2978_2,9,4,0.75,0.9,-90,0
2980_1,14,3,2,0.5,0,1
2980_2,14,3,1.75,0.3,0,1
2982_1,16,10,1,0.9,-90,0
2982_2,16,10,0.75,0.3,0,1
2983_1,18,14,2,0.7,-90,0
2983_2,18,14,0.5,0.9,-90,0
2984_1,20,6,0.75,0.9,0,1
2984_2,20,6,1,0.8,0,1
2985_1,12,6,2,0.7,-45,0
2985_2,12,6,1.75,0.6,0,1
2987_1,18,5,0.75,0.4,-90,0
2987_2,18,5,0.5,0.6,0,1
2988_1,13,3,0.75,1,0,1
2988_2,13,3,0.5,0.6,-90,0
2989_1,8,4,1.75,0.8,-45,0
2989_2,8,4,0.5,0.7,-45,0
2991_1,16,8,2,0.8,-90,0
2991_2,16,8,1.5,0.8,0,1
2992_1,20,11,1.25,0.7,0,1
2992_2,20,11,2,0.4,0,1
2994_1,14,8,1.5,0.5,0,1
2994_2,14,8,2,0.7,-45,0
2995_1,10,12,1.75,0.7,0,1
2995_2,10,12,1,0.8,0,1
2997_1,10,8,1.25,0.3,0,1
2997_2,10,8,1.25,0.4,0,1
2998_1,20,6,0.75,0.3,0,1
2998_2,20,6,1.25,0.8,0,1
2999_1,9,13,1.5,0.6,-90,0
2999_2,9,13,2,0.6,-45,0
3000_1,7,14,1.75,0.6,-90,0
3000_2,7,14,1.5,0.6,0,1
3003_1,11,13,1.5,0.5,0,1
3003_2,11,13,2,1,-45,0
3004_1,14,6,2,0.4,0,1
3004_2,14,6,0.5,0.3,-90,0
3005_1,25,12,1,0.6,0,1
3005_2,25,12,1.5,0.8,0,1
3007_1,6,11,1.25,0.7,0,1
3007_2,6,11,1.75,1,0,1
10000_0,10,14,1,0.7,0,1
10000_1,10,14,1.5,0.7,0,1
10001_0,24,5,1.5,0.6,-45,0
10001_1,24,5,1.5,0.7,0,1
10002_0,24,4,1.75,0.8,-45,0
10002_1,24,4,1.75,0.9,0,1
10003_0,10,10,1.5,0.8,0,1
10003_1,10,10,0.5,0.5,0,1
10004_0,11,7,1.25,0.7,0,1
10004_1,11,7,2,0.7,0,0
10005_0,8,8,0.5,0.4,0,1
10005_1,8,8,1.25,0.8,0,0
10006_0,20,8,0.75,0.7,-45,0
10006_1,20,8,1,0.9,-90,0
10007_0,20,9,1.75,0.3,-45,0
10007_1,20,9,1.75,0.7,0,1
10008_0,7,11,2,0.6,0,1
10008_1,7,11,2,0.6,-90,0
10009_0,12,11,0.75,0.6,0,1
10009_1,12,11,1,0.6,0,1
10010_0,7,6,2,0.7,0,1
10010_1,7,6,1.75,0.4,0,1
10011_0,7,3,1.5,0.3,-90,0
10011_1,7,3,0.75,0.6,0,0
10012_0,5,14,1.75,0.3,0,1
10012_1,5,14,1,0.4,0,1
10013_0,25,3,1.75,0.9,0,0
10013_1,25,3,1.25,0.8,0,0
10014_0,6,5,2,0.5,0,1
10014_1,6,5,1.25,0.6,0,0
10015_0,10,3,1,0.7,-90,0
10015_1,10,3,2,0.7,0,1
10016_0,10,9,1.25,0.9,0,1
10016_1,10,9,1.5,0.7,-45,0
10017_0,20,6,2,0.7,0,1
10017_1,20,6,2,0.8,0,1
10018_0,22,12,0.5,0.5,0,1
10018_1,22,12,0.75,0.3,0,1
10019_0,16,6,1.75,0.5,0,0
10019_1,16,6,1.25,0.6,-45,0
10020_0,22,12,1.25,0.7,0,1
10020_1,22,12,2,0.8,-90,0
10021_0,13,3,1.25,0.6,0,1
10021_1,13,3,1.25,1,-45,0
10022_0,25,4,1.25,0.7,0,1
10022_1,25,4,1.75,0.5,0,0
10023_0,17,5,1.5,0.3,0,0
10023_1,17,5,1.75,0.7,0,0
10024_0,13,12,1.25,0.7,-90,0
10024_1,13,12,1.75,0.5,-45,0
10025_0,5,5,2,0.8,0,1
10025_1,5,5,0.75,0.5,-90,0
10026_0,18,5,1.5,0.8,-45,0
10026_1,18,5,0.5,0.6,0,1
10027_0,24,13,1.25,0.8,-45,0
10027_1,24,13,1,0.7,0,1
10028_0,9,5,2,0.3,0,1
10028_1,9,5,1.75,0.5,-45,0
10029_0,12,7,1,0.8,0,1
10029_1,12,7,2,0.5,0,1
10030_0,8,8,1.25,0.8,0,0
10030_1,8,8,0.5,0.4,0,1
10031_0,11,4,0.5,0.6,0,1
10031_1,11,4,1.5,0.6,-45,0
10032_0,7,13,1.5,0.4,-45,0
10032_1,7,13,1.25,0.4,-90,0
10033_0,6,10,1.25,0.8,0,1
10033_1,6,10,2,0.6,-90,0
10034_0,13,4,1.5,0.9,0,1
10034_1,13,4,2,0.5,-90,0
10035_0,16,7,1,0.9,0,1
10035_1,16,7,0.75,0.6,-45,0
10036_0,21,12,1.75,0.6,-90,0
10036_1,21,12,2,0.6,0,1
10037_0,12,10,1,0.5,-90,0
10037_1,12,10,0.5,0.6,0,1
10038_0,5,8,1.25,0.3,0,0
10038_1,5,8,0.75,0.6,0,0
10039_0,6,6,2,0.8,0,1
10039_1,6,6,2,0.5,-90,0
10040_0,12,4,1,0.7,0,1
10040_1,12,4,1.25,0.8,0,1
10041_0,14,13,1.75,0.9,-90,0
10041_1,14,13,1.5,0.3,0,1
10042_0,19,4,1.5,0.7,0,1
10042_1,19,4,1.75,0.9,-45,0
10043_0,16,7,2,0.4,-90,0
10043_1,16,7,0.75,0.9,0,1
10044_0,18,9,1,0.7,-45,0
10044_1,18,9,2,0.8,0,1
10045_0,5,3,1,0.7,0,1
10045_1,5,3,1.5,0.7,0,1
10046_0,24,10,1.25,0.4,0,1
10046_1,24,10,1.25,0.7,0,1
10047_0,5,10,1.5,0.3,0,1
10047_1,5,10,1.5,0.6,-90,0
10048_0,9,7,1,0.4,0,0
10048_1,9,7,2,0.7,-45,0
10049_0,12,6,1.25,0.8,0,1
10049_1,12,6,1.5,0.7,0,0
10050_0,13,7,0.5,0.7,0,1
10050_1,13,7,2,0.5,-45,0
10051_0,16,3,0.5,0.7,0,1
10051_1,16,3,0.75,0.6,0,1
10052_0,16,10,1,1,-90,0
10052_1,16,10,0.75,0.8,0,1
10053_0,23,10,1.5,0.9,-90,0
10053_1,23,10,1,0.5,-90,0
10054_0,6,7,1.25,0.5,-45,0
10054_1,6,7,1.75,0.7,0,1
10055_0,23,9,0.5,0.7,-90,0
10055_1,23,9,1.25,0.6,0,1
10056_0,10,7,2,0.7,-45,0
10056_1,10,7,1.5,0.6,0,1
10057_0,6,11,1.25,0.7,0,1
10057_1,6,11,1.75,0.3,0,1
10058_0,19,13,1.5,0.6,0,1
10058_1,19,13,1.25,0.6,0,1
10059_0,7,11,1,0.5,-45,0
10059_1,7,11,1.25,0.5,0,0
10060_0,9,11,1.5,0.9,0,1
10060_1,9,11,2,0.7,-45,0
10061_0,10,8,2,0.4,-90,0
10061_1,10,8,1,0.9,0,1
10062_0,17,3,2,0.9,-45,0
10062_1,17,3,1.25,0.7,-90,0
10063_0,25,6,1,0.7,0,1
10063_1,25,6,1.25,0.7,0,1
10064_0,13,8,0.75,0.5,-90,0
10064_1,13,8,1,0.9,-90,0
10065_0,6,14,1,0.8,-45,0
10065_1,6,14,1.5,0.5,0,1
10066_0,7,9,1,0.6,0,1
10066_1,7,9,1,0.5,-90,0
10067_0,15,3,0.5,0.6,0,1
10067_1,15,3,1.25,0.4,-45,0
10068_0,5,8,1,0.9,-45,0
10068_1,5,8,0.75,0.6,0,0
10069_0,21,6,1.75,0.6,-45,0
10069_1,21,6,1.25,0.6,-45,0
10070_0,14,8,0.5,0.4,0,1
10070_1,14,8,1,0.4,0,1
10071_0,13,12,1.25,0.7,-90,0
10071_1,13,12,0.5,0.4,0,1
10072_0,24,10,1.25,0.7,0,1
10072_1,24,10,1.25,0.7,0,1
10073_0,18,7,2,0.4,0,0
10073_1,18,7,1,0.6,-90,0
10074_0,21,5,2,0.8,-90,0
10074_1,21,5,2,0.9,0,1
10075_0,24,3,1.5,0.5,-90,0
10075_1,24,3,1.25,0.9,0,1
10076_0,10,5,1.25,0.7,0,0
10076_1,10,5,1,0.6,0,1
10077_0,10,7,1.25,0.8,-45,0
10077_1,10,7,1.5,0.6,0,1
10078_0,10,11,0.5,0.9,0,1
10078_1,10,11,1,0.4,-45,0
10079_0,14,6,0.5,0.4,0,1
10079_1,14,6,1.75,0.9,0,0
10080_0,13,8,1.25,0.4,-90,0
10080_1,13,8,1,0.9,-90,0
10081_0,21,5,2,0.8,-90,0
10081_1,21,5,1.25,0.8,0,1
10082_0,24,3,1.25,0.9,0,1
10082_1,24,3,1.5,0.5,-90,0
10083_0,10,12,1.75,0.5,0,1
10083_1,10,12,1.25,0.3,0,1
10084_0,12,6,1.5,0.6,-45,0
10084_1,12,6,1.25,0.8,-45,0
10085_0,23,13,1,0.9,0,1
10085_1,23,13,2,0.9,0,1
10086_0,10,5,1.25,0.7,0,1
10086_1,10,5,1.25,0.7,0,0
10087_0,9,3,1.75,0.8,-90,0
10087_1,9,3,1.75,0.4,-90,0
10088_0,16,8,1.75,0.3,0,1
10088_1,16,8,1.75,0.6,-45,0
10089_0,11,14,1.75,0.6,0,1
10089_1,11,14,1.5,0.7,0,1
10090_0,14,5,1,1,0,1
10090_1,14,5,1,0.7,-90,0
10091_0,17,7,1.75,0.7,-45,0
10091_1,17,7,1.5,0.5,0,1
10092_0,11,13,1.75,0.6,0,1
10092_1,11,13,0.75,0.9,-90,0
10093_0,19,13,1.75,0.8,-90,0
10093_1,19,13,1.5,0.6,0,1
10094_0,20,13,0.75,0.3,-45,0
10094_1,20,13,1,0.8,-90,0
10095_0,20,4,1.75,0.7,0,1
10095_1,20,4,2,0.8,-45,0
10096_0,21,13,1.75,0.8,0,1
10096_1,21,13,1.5,0.4,0,1
10097_0,19,4,2,0.3,0,0
10097_1,19,4,2,0.9,0,0
10098_0,21,5,1.75,0.5,0,1
10098_1,21,5,1.75,0.8,-90,0
10099_0,12,11,1,0.6,0,1
10099_1,12,11,1.75,0.9,0,1
10100_0,14,4,2,0.5,-90,0
10100_1,14,4,1.25,0.6,0,0
10101_0,20,7,0.75,0.8,0,1
10101_1,20,7,2,0.8,0,1
10102_0,24,13,1,0.7,0,1
10102_1,24,13,1.25,0.8,-45,0
10103_0,23,7,1.75,0.8,-45,0
10103_1,23,7,1.25,1,0,1
10104_0,21,10,0.5,0.3,0,1
10104_1,21,10,1.5,0.4,0,1
10105_0,24,5,2,0.5,0,0
10105_1,24,5,1.5,0.7,0,1
10106_0,12,9,1.5,0.5,-90,0
10106_1,12,9,1.5,0.6,-45,0
10107_0,17,7,1.75,0.7,-45,0
10107_1,17,7,1.75,1,-45,0
10108_0,24,11,1,0.6,0,1
10108_1,24,11,1,0.3,0,1
10109_0,20,11,1,0.5,-45,0
10109_1,20,11,1.25,0.7,0,1
10110_0,20,13,1,0.8,-90,0
10110_1,20,13,0.75,0.3,-45,0
10111_0,20,14,1.25,0.6,-90,0
10111_1,20,14,2,0.6,-45,0
10112_0,13,12,0.5,0.4,0,1
10112_1,13,12,1.75,0.5,-45,0
10113_0,6,3,0.75,0.6,0,1
10113_1,6,3,1.5,0.7,-90,0
10114_0,18,14,1,0.6,0,1
10114_1,18,14,1.75,0.9,-90,0
10115_0,20,5,0.5,0.4,0,1
10115_1,20,5,1.5,0.8,-90,0
10116_0,23,8,1.5,0.6,-45,0
10116_1,23,8,1.5,0.9,0,1
